75_part2_sec69_frame0_player_1.jpg: H=34, S=136, V=15
97_part2_sec57_frame48_player_2.jpg: H=72, S=26, V=50
97_part2_sec57_frame48_player_5.jpg: H=22, S=79, V=58
97_part2_sec57_frame48_player_6.jpg: H=41, S=36, V=56
97_part2_sec57_frame48_player_8.jpg: H=48, S=27, V=47
97_part2_sec57_frame480_player_6.jpg: H=21, S=45, V=57
97_part2_sec57_frame480_player_8.jpg: H=51, S=64, V=40
97_part2_sec57_frame480_player_9.jpg: H=30, S=48, V=53
97_part2_sec57_frame492_player_0.jpg: H=108, S=53, V=24
97_part2_sec57_frame492_player_1.jpg: H=150, S=8, V=33
97_part2_sec57_frame504_player_0.jpg: H=140, S=24, V=32
97_part2_sec57_frame504_player_1.jpg: H=8, S=32, V=32
97_part2_sec57_frame516_player_0.jpg: H=135, S=13, V=38
97_part2_sec57_frame516_player_2.jpg: H=15, S=33, V=31
97_part2_sec57_frame528_player_2.jpg: H=100, S=40, V=19
97_part2_sec57_frame540_player_0.jpg: H=111, S=58, V=31
97_part2_sec57_frame540_player_1.jpg: H=90, S=12, V=22
97_part2_sec57_frame552_player_0.jpg: H=0, S=13, V=19
97_part2_sec57_frame552_player_2.jpg: H=120, S=11, V=23
97_part2_sec57_frame564_player_0.jpg: H=4, S=69, V=26
97_part2_sec57_frame564_player_1.jpg: H=168, S=34, V=37
97_part2_sec57_frame564_player_3.jpg: H=110, S=61, V=25
97_part2_sec57_frame576_player_2.jpg: H=4, S=50, V=36
97_part2_sec57_frame576_player_3.jpg: H=10, S=98, V=39
97_part2_sec57_frame588_player_4.jpg: H=84, S=35, V=36
97_part2_sec57_frame588_player_6.jpg: H=23, S=108, V=52
97_part2_sec57_frame60_player_1.jpg: H=67, S=77, V=43
97_part2_sec57_frame60_player_3.jpg: H=23, S=73, V=59
97_part2_sec57_frame60_player_6.jpg: H=27, S=46, V=56
97_part2_sec57_frame60_player_10.jpg: H=23, S=68, V=60
97_part2_sec57_frame600_player_1.jpg: H=30, S=57, V=36
97_part2_sec57_frame612_player_1.jpg: H=90, S=38, V=34
97_part2_sec57_frame612_player_4.jpg: H=45, S=53, V=29
97_part2_sec57_frame624_player_1.jpg: H=68, S=41, V=25
97_part2_sec57_frame624_player_4.jpg: H=35, S=48, V=32
97_part2_sec57_frame636_player_0.jpg: H=66, S=36, V=35
97_part2_sec57_frame636_player_3.jpg: H=68, S=38, V=27
97_part2_sec57_frame648_player_2.jpg: H=24, S=51, V=25
97_part2_sec57_frame648_player_3.jpg: H=88, S=73, V=42
97_part2_sec57_frame648_player_7.jpg: H=90, S=51, V=30
97_part2_sec57_frame660_player_5.jpg: H=28, S=96, V=32
97_part2_sec57_frame660_player_7.jpg: H=39, S=54, V=33
97_part2_sec57_frame672_player_4.jpg: H=22, S=72, V=39
97_part2_sec57_frame672_player_6.jpg: H=81, S=87, V=50
97_part2_sec57_frame672_player_7.jpg: H=20, S=116, V=33
97_part2_sec57_frame684_player_0.jpg: H=21, S=54, V=33
97_part2_sec57_frame684_player_7.jpg: H=81, S=83, V=40
97_part2_sec57_frame696_player_1.jpg: H=51, S=48, V=37
97_part2_sec57_frame696_player_5.jpg: H=30, S=80, V=54
97_part2_sec57_frame696_player_11.jpg: H=79, S=70, V=58
97_part2_sec57_frame708_player_3.jpg: H=30, S=30, V=34
97_part2_sec57_frame708_player_4.jpg: H=27, S=94, V=49
97_part2_sec57_frame72_player_1.jpg: H=28, S=85, V=51
97_part2_sec57_frame72_player_2.jpg: H=33, S=50, V=56
97_part2_sec57_frame72_player_4.jpg: H=24, S=65, V=59
97_part2_sec57_frame72_player_11.jpg: H=21, S=73, V=59
97_part2_sec57_frame744_player_0.jpg: H=107, S=69, V=52
97_part2_sec57_frame744_player_3.jpg: H=120, S=31, V=50
97_part2_sec57_frame744_player_5.jpg: H=166, S=82, V=59
97_part2_sec57_frame756_player_3.jpg: H=101, S=43, V=48
97_part2_sec57_frame768_player_5.jpg: H=96, S=26, V=50
97_part2_sec57_frame768_player_7.jpg: H=108, S=120, V=51
97_part2_sec57_frame768_player_9.jpg: H=105, S=104, V=44
97_part2_sec57_frame792_player_2.jpg: H=103, S=43, V=42
97_part2_sec57_frame804_player_0.jpg: H=101, S=43, V=47
97_part2_sec57_frame804_player_4.jpg: H=0, S=11, V=48
97_part2_sec57_frame816_player_1.jpg: H=105, S=43, V=48
97_part2_sec57_frame816_player_5.jpg: H=103, S=87, V=47
97_part2_sec57_frame816_player_6.jpg: H=10, S=52, V=59
97_part2_sec57_frame816_player_7.jpg: H=15, S=21, V=49
97_part2_sec57_frame816_player_9.jpg: H=0, S=34, V=53
97_part2_sec57_frame828_player_1.jpg: H=113, S=24, V=42
97_part2_sec57_frame828_player_2.jpg: H=101, S=44, V=46
97_part2_sec57_frame828_player_3.jpg: H=103, S=68, V=45
97_part2_sec57_frame84_player_2.jpg: H=76, S=101, V=53
97_part2_sec57_frame84_player_5.jpg: H=35, S=29, V=52
97_part2_sec57_frame84_player_8.jpg: H=24, S=65, V=59
97_part2_sec57_frame84_player_10.jpg: H=30, S=25, V=52
97_part2_sec57_frame840_player_1.jpg: H=113, S=26, V=39
97_part2_sec57_frame840_player_2.jpg: H=101, S=46, V=44
97_part2_sec57_frame840_player_4.jpg: H=100, S=56, V=41
97_part2_sec57_frame840_player_7.jpg: H=106, S=72, V=39
97_part2_sec57_frame852_player_0.jpg: H=103, S=70, V=44
97_part2_sec57_frame852_player_2.jpg: H=104, S=85, V=39
97_part2_sec57_frame936_player_0.jpg: H=97, S=79, V=42
97_part2_sec57_frame936_player_2.jpg: H=48, S=51, V=50
97_part2_sec57_frame936_player_3.jpg: H=54, S=47, V=27
97_part2_sec57_frame936_player_4.jpg: H=60, S=32, V=24
97_part2_sec57_frame936_player_5.jpg: H=28, S=65, V=55
97_part2_sec57_frame936_player_13.jpg: H=32, S=90, V=54
97_part2_sec57_frame936_player_14.jpg: H=30, S=68, V=49
97_part2_sec57_frame936_player_16.jpg: H=15, S=133, V=50
97_part2_sec57_frame948_player_0.jpg: H=101, S=81, V=44
97_part2_sec57_frame948_player_1.jpg: H=43, S=50, V=46
97_part2_sec57_frame948_player_4.jpg: H=22, S=72, V=53
97_part2_sec57_frame948_player_6.jpg: H=33, S=56, V=50
97_part2_sec57_frame948_player_9.jpg: H=54, S=46, V=28
97_part2_sec57_frame948_player_10.jpg: H=111, S=66, V=27
97_part2_sec57_frame948_player_17.jpg: H=98, S=41, V=25
97_part2_sec57_frame948_player_18.jpg: H=38, S=65, V=47
97_part2_sec57_frame948_player_19.jpg: H=30, S=45, V=51
97_part2_sec57_frame948_player_20.jpg: H=50, S=27, V=28
97_part2_sec57_frame948_player_21.jpg: H=17, S=64, V=28
97_part2_sec57_frame960_player_0.jpg: H=101, S=81, V=44
97_part2_sec57_frame960_player_1.jpg: H=48, S=30, V=43
97_part2_sec57_frame960_player_3.jpg: H=90, S=21, V=24
97_part2_sec57_frame960_player_5.jpg: H=33, S=65, V=43
97_part2_sec57_frame960_player_7.jpg: H=42, S=47, V=27
97_part2_sec57_frame960_player_9.jpg: H=120, S=60, V=30
97_part2_sec57_frame960_player_10.jpg: H=75, S=41, V=25
97_part2_sec57_frame960_player_12.jpg: H=26, S=83, V=52
97_part2_sec57_frame960_player_13.jpg: H=83, S=24, V=42
97_part2_sec57_frame960_player_14.jpg: H=33, S=49, V=52
97_part2_sec57_frame960_player_17.jpg: H=60, S=41, V=50
97_part2_sec57_frame960_player_19.jpg: H=60, S=27, V=28
97_part2_sec57_frame960_player_22.jpg: H=18, S=85, V=45
97_part2_sec57_frame972_player_0.jpg: H=100, S=29, V=26
97_part2_sec57_frame972_player_1.jpg: H=100, S=71, V=43
97_part2_sec57_frame972_player_3.jpg: H=45, S=46, V=44
97_part2_sec57_frame972_player_5.jpg: H=60, S=32, V=32
97_part2_sec57_frame972_player_6.jpg: H=41, S=40, V=51
97_part2_sec57_frame972_player_10.jpg: H=18, S=132, V=52
97_part2_sec57_frame972_player_14.jpg: H=44, S=81, V=47
97_part2_sec57_frame972_player_15.jpg: H=50, S=27, V=28
97_part2_sec57_frame972_player_17.jpg: H=30, S=71, V=47
97_part2_sec57_frame972_player_18.jpg: H=113, S=70, V=29
97_part2_sec57_frame972_player_19.jpg: H=10, S=57, V=27
97_part2_sec57_frame972_player_20.jpg: H=71, S=44, V=46
97_part2_sec57_frame984_player_1.jpg: H=99, S=77, V=43
97_part2_sec57_frame984_player_2.jpg: H=55, S=51, V=30
97_part2_sec57_frame984_player_4.jpg: H=80, S=24, V=32
97_part2_sec57_frame984_player_5.jpg: H=33, S=46, V=56
97_part2_sec57_frame984_player_15.jpg: H=49, S=40, V=51
97_part2_sec57_frame984_player_16.jpg: H=28, S=61, V=50
97_part2_sec57_frame984_player_18.jpg: H=38, S=53, V=53
97_part2_sec57_frame984_player_19.jpg: H=46, S=68, V=49
97_part2_sec57_frame996_player_3.jpg: H=23, S=65, V=47
97_part2_sec57_frame996_player_7.jpg: H=23, S=81, V=57
97_part2_sec57_frame996_player_8.jpg: H=38, S=59, V=52
97_part2_sec57_frame996_player_11.jpg: H=25, S=60, V=47
97_part2_sec57_frame996_player_14.jpg: H=25, S=34, V=45
97_part3_sec86_frame1008_player_6.jpg: H=110, S=42, V=55
97_part3_sec86_frame1008_player_7.jpg: H=30, S=65, V=51
97_part3_sec86_frame1020_player_2.jpg: H=33, S=53, V=53
97_part3_sec86_frame1020_player_3.jpg: H=43, S=35, V=51
97_part3_sec86_frame1020_player_5.jpg: H=105, S=49, V=52
97_part3_sec86_frame1032_player_3.jpg: H=23, S=42, V=55
97_part3_sec86_frame1032_player_4.jpg: H=80, S=16, V=47
97_part3_sec86_frame1044_player_5.jpg: H=60, S=5, V=52
97_part3_sec86_frame1044_player_6.jpg: H=19, S=47, V=60
97_part3_sec86_frame1044_player_7.jpg: H=108, S=45, V=57
97_part3_sec86_frame1056_player_4.jpg: H=42, S=46, V=55
97_part3_sec86_frame1056_player_7.jpg: H=83, S=20, V=52
97_part3_sec86_frame1056_player_8.jpg: H=103, S=61, V=59
97_part3_sec86_frame1068_player_5.jpg: H=50, S=42, V=54
97_part3_sec86_frame108_player_1.jpg: H=110, S=19, V=41
97_part3_sec86_frame108_player_2.jpg: H=103, S=78, V=46
97_part3_sec86_frame108_player_3.jpg: H=101, S=67, V=42
97_part3_sec86_frame1092_player_0.jpg: H=120, S=25, V=51
97_part3_sec86_frame1104_player_0.jpg: H=12, S=32, V=40
97_part3_sec86_frame1116_player_0.jpg: H=15, S=45, V=34
97_part3_sec86_frame1128_player_0.jpg: H=10, S=24, V=32
97_part3_sec86_frame1140_player_0.jpg: H=15, S=30, V=34
97_part3_sec86_frame1140_player_2.jpg: H=116, S=46, V=39
97_part3_sec86_frame1140_player_3.jpg: H=19, S=55, V=37
97_part3_sec86_frame1140_player_5.jpg: H=0, S=14, V=54
97_part3_sec86_frame1152_player_0.jpg: H=20, S=25, V=31
97_part3_sec86_frame1152_player_1.jpg: H=0, S=8, V=32
97_part3_sec86_frame1152_player_3.jpg: H=120, S=16, V=31
97_part3_sec86_frame1152_player_4.jpg: H=108, S=83, V=40
97_part3_sec86_frame1164_player_0.jpg: H=10, S=21, V=37
97_part3_sec86_frame1164_player_2.jpg: H=30, S=8, V=31
97_part3_sec86_frame1164_player_3.jpg: H=8, S=27, V=38
97_part3_sec86_frame1164_player_5.jpg: H=120, S=26, V=30
97_part3_sec86_frame1164_player_6.jpg: H=110, S=75, V=41
97_part3_sec86_frame1164_player_7.jpg: H=0, S=31, V=25
97_part3_sec86_frame1176_player_0.jpg: H=5, S=35, V=44
97_part3_sec86_frame1176_player_3.jpg: H=111, S=67, V=38
97_part3_sec86_frame1176_player_4.jpg: H=135, S=15, V=34
97_part3_sec86_frame1188_player_0.jpg: H=165, S=13, V=38
97_part3_sec86_frame1188_player_3.jpg: H=111, S=54, V=33
97_part3_sec86_frame1188_player_5.jpg: H=40, S=23, V=33
97_part3_sec86_frame1188_player_6.jpg: H=116, S=56, V=32
97_part3_sec86_frame120_player_1.jpg: H=113, S=25, V=41
97_part3_sec86_frame120_player_4.jpg: H=100, S=52, V=44
97_part3_sec86_frame120_player_5.jpg: H=101, S=65, V=43
97_part3_sec86_frame120_player_8.jpg: H=0, S=5, V=51
97_part3_sec86_frame1200_player_1.jpg: H=21, S=76, V=54
97_part3_sec86_frame1200_player_5.jpg: H=20, S=121, V=57
97_part3_sec86_frame1200_player_6.jpg: H=30, S=85, V=45
97_part3_sec86_frame1200_player_8.jpg: H=45, S=60, V=51
97_part3_sec86_frame1200_player_9.jpg: H=21, S=105, V=56
97_part3_sec86_frame1200_player_10.jpg: H=32, S=80, V=48
97_part3_sec86_frame1212_player_1.jpg: H=23, S=67, V=46
97_part3_sec86_frame1212_player_5.jpg: H=27, S=44, V=52
97_part3_sec86_frame1212_player_6.jpg: H=21, S=96, V=56
97_part3_sec86_frame1212_player_7.jpg: H=16, S=127, V=56
97_part3_sec86_frame1212_player_11.jpg: H=28, S=74, V=52
97_part3_sec86_frame1224_player_1.jpg: H=32, S=63, V=53
97_part3_sec86_frame1224_player_6.jpg: H=25, S=97, V=58
97_part3_sec86_frame1224_player_10.jpg: H=22, S=85, V=54
97_part3_sec86_frame1236_player_2.jpg: H=27, S=94, V=54
97_part3_sec86_frame1236_player_7.jpg: H=33, S=51, V=60
97_part3_sec86_frame1236_player_8.jpg: H=24, S=100, V=51
97_part3_sec86_frame1236_player_9.jpg: H=32, S=64, V=52
97_part3_sec86_frame1236_player_10.jpg: H=38, S=70, V=55
140_part2_sec85_frame0_player_4.jpg: H=81, S=68, V=49
140_part2_sec85_frame0_player_7.jpg: H=76, S=48, V=59
140_part2_sec85_frame0_player_13.jpg: H=73, S=85, V=48
140_part2_sec85_frame0_player_14.jpg: H=57, S=81, V=57
140_part2_sec85_frame1008_player_4.jpg: H=84, S=137, V=39
140_part2_sec85_frame1008_player_9.jpg: H=54, S=164, V=45
140_part2_sec85_frame1008_player_11.jpg: H=60, S=141, V=47
140_part2_sec85_frame1008_player_13.jpg: H=78, S=119, V=43
140_part2_sec85_frame1032_player_2.jpg: H=73, S=115, V=40
140_part2_sec85_frame1032_player_4.jpg: H=68, S=116, V=44
140_part2_sec85_frame1044_player_1.jpg: H=55, S=108, V=40
140_part2_sec85_frame1044_player_2.jpg: H=70, S=134, V=40
140_part2_sec85_frame1044_player_3.jpg: H=56, S=96, V=37
140_part2_sec85_frame1044_player_6.jpg: H=11, S=233, V=58
140_part2_sec85_frame1056_player_1.jpg: H=58, S=106, V=41
140_part2_sec85_frame1056_player_2.jpg: H=70, S=121, V=38
140_part2_sec85_frame1056_player_4.jpg: H=65, S=103, V=42
140_part2_sec85_frame1068_player_1.jpg: H=68, S=100, V=46
140_part2_sec85_frame1068_player_2.jpg: H=62, S=103, V=42
140_part2_sec85_frame1068_player_3.jpg: H=71, S=118, V=41
140_part2_sec85_frame108_player_7.jpg: H=76, S=89, V=60
140_part2_sec85_frame108_player_9.jpg: H=72, S=79, V=55
140_part2_sec85_frame108_player_10.jpg: H=88, S=75, V=58
140_part2_sec85_frame1080_player_1.jpg: H=58, S=91, V=45
140_part2_sec85_frame1080_player_2.jpg: H=66, S=124, V=41
140_part2_sec85_frame1080_player_3.jpg: H=71, S=93, V=44
140_part2_sec85_frame1092_player_2.jpg: H=75, S=113, V=36
140_part2_sec85_frame1092_player_4.jpg: H=85, S=85, V=36
140_part2_sec85_frame1092_player_6.jpg: H=68, S=98, V=52
140_part2_sec85_frame1092_player_9.jpg: H=133, S=48, V=48
140_part2_sec85_frame1104_player_2.jpg: H=69, S=100, V=41
140_part2_sec85_frame1104_player_4.jpg: H=81, S=87, V=38
140_part2_sec85_frame1104_player_7.jpg: H=77, S=57, V=40
140_part2_sec85_frame1116_player_2.jpg: H=74, S=85, V=39
140_part2_sec85_frame1116_player_5.jpg: H=67, S=106, V=41
140_part2_sec85_frame1116_player_7.jpg: H=100, S=39, V=39
140_part2_sec85_frame1116_player_8.jpg: H=50, S=113, V=34
140_part2_sec85_frame1128_player_0.jpg: H=58, S=124, V=37
140_part2_sec85_frame1128_player_2.jpg: H=71, S=89, V=40
140_part2_sec85_frame1128_player_8.jpg: H=41, S=115, V=42
140_part2_sec85_frame1140_player_1.jpg: H=69, S=64, V=40
140_part2_sec85_frame1140_player_4.jpg: H=71, S=110, V=37
140_part2_sec85_frame1140_player_6.jpg: H=75, S=95, V=43
140_part2_sec85_frame1152_player_1.jpg: H=69, S=71, V=36
140_part2_sec85_frame1152_player_2.jpg: H=79, S=74, V=38
140_part2_sec85_frame1152_player_5.jpg: H=76, S=76, V=37
140_part2_sec85_frame1152_player_8.jpg: H=24, S=104, V=59
140_part2_sec85_frame1152_player_11.jpg: H=77, S=97, V=42
140_part2_sec85_frame1164_player_0.jpg: H=60, S=44, V=35
140_part2_sec85_frame1164_player_2.jpg: H=75, S=30, V=34
140_part2_sec85_frame1164_player_10.jpg: H=73, S=100, V=41
140_part2_sec85_frame1176_player_2.jpg: H=51, S=48, V=37
140_part2_sec85_frame1176_player_3.jpg: H=83, S=87, V=35
140_part2_sec85_frame1176_player_4.jpg: H=70, S=21, V=36
140_part2_sec85_frame1176_player_6.jpg: H=76, S=83, V=40
140_part2_sec85_frame1176_player_8.jpg: H=16, S=194, V=54
140_part2_sec85_frame1188_player_0.jpg: H=83, S=78, V=39
140_part2_sec85_frame1188_player_3.jpg: H=72, S=38, V=34
140_part2_sec85_frame1188_player_4.jpg: H=90, S=65, V=39
140_part2_sec85_frame1188_player_6.jpg: H=71, S=87, V=47
140_part2_sec85_frame12_player_4.jpg: H=80, S=80, V=48
140_part2_sec85_frame12_player_6.jpg: H=81, S=43, V=59
140_part2_sec85_frame12_player_12.jpg: H=64, S=77, V=50
140_part2_sec85_frame120_player_0.jpg: H=63, S=60, V=51
140_part2_sec85_frame120_player_1.jpg: H=58, S=92, V=47
140_part2_sec85_frame120_player_6.jpg: H=84, S=72, V=57
140_part2_sec85_frame120_player_9.jpg: H=66, S=66, V=54
140_part2_sec85_frame1200_player_0.jpg: H=74, S=92, V=36
140_part2_sec85_frame1200_player_3.jpg: H=47, S=51, V=35
140_part2_sec85_frame1200_player_4.jpg: H=10, S=146, V=56
140_part2_sec85_frame1200_player_6.jpg: H=90, S=31, V=41
140_part2_sec85_frame1200_player_7.jpg: H=87, S=64, V=36
140_part2_sec85_frame1260_player_2.jpg: H=95, S=115, V=40
140_part2_sec85_frame1272_player_1.jpg: H=84, S=99, V=36
140_part2_sec85_frame132_player_3.jpg: H=68, S=41, V=50
140_part2_sec85_frame132_player_4.jpg: H=71, S=83, V=52
140_part2_sec85_frame132_player_7.jpg: H=79, S=72, V=60
140_part2_sec85_frame1332_player_2.jpg: H=79, S=132, V=31
140_part2_sec85_frame1344_player_0.jpg: H=75, S=121, V=38
140_part2_sec85_frame1344_player_1.jpg: H=56, S=78, V=26
140_part2_sec85_frame1356_player_1.jpg: H=90, S=78, V=46
140_part2_sec85_frame1356_player_3.jpg: H=85, S=83, V=37
140_part2_sec85_frame1392_player_0.jpg: H=69, S=96, V=37
140_part2_sec85_frame1392_player_4.jpg: H=61, S=143, V=41
140_part2_sec85_frame1392_player_5.jpg: H=62, S=103, V=37
140_part2_sec85_frame1392_player_8.jpg: H=75, S=121, V=38
140_part2_sec85_frame1392_player_9.jpg: H=71, S=141, V=38
140_part2_sec85_frame1392_player_13.jpg: H=64, S=131, V=41
140_part2_sec85_frame1392_player_14.jpg: H=59, S=168, V=35
140_part2_sec85_frame1392_player_15.jpg: H=51, S=165, V=31
140_part2_sec85_frame1404_player_2.jpg: H=71, S=128, V=34
140_part2_sec85_frame1404_player_3.jpg: H=69, S=127, V=38
140_part2_sec85_frame1404_player_4.jpg: H=60, S=108, V=33
140_part2_sec85_frame1404_player_7.jpg: H=65, S=152, V=37
140_part2_sec85_frame1404_player_8.jpg: H=74, S=149, V=36
140_part2_sec85_frame1404_player_9.jpg: H=70, S=149, V=36
140_part2_sec85_frame1404_player_14.jpg: H=58, S=103, V=37
140_part2_sec85_frame1416_player_1.jpg: H=62, S=102, V=35
140_part2_sec85_frame1416_player_2.jpg: H=53, S=124, V=35
140_part2_sec85_frame1416_player_4.jpg: H=65, S=83, V=37
140_part2_sec85_frame1416_player_5.jpg: H=65, S=127, V=38
140_part2_sec85_frame1416_player_7.jpg: H=79, S=134, V=40
140_part2_sec85_frame1416_player_12.jpg: H=49, S=188, V=38
140_part2_sec85_frame1428_player_0.jpg: H=60, S=93, V=33
140_part2_sec85_frame1428_player_3.jpg: H=68, S=124, V=39
140_part2_sec85_frame1428_player_8.jpg: H=60, S=103, V=37
140_part2_sec85_frame1440_player_2.jpg: H=69, S=135, V=36
140_part2_sec85_frame1440_player_4.jpg: H=71, S=97, V=29
140_part2_sec85_frame1440_player_6.jpg: H=65, S=90, V=31
140_part2_sec85_frame1440_player_12.jpg: H=75, S=119, V=30
140_part2_sec85_frame1452_player_3.jpg: H=70, S=106, V=29
140_part2_sec85_frame1452_player_4.jpg: H=50, S=113, V=34
140_part2_sec85_frame1452_player_6.jpg: H=68, S=90, V=34
140_part2_sec85_frame1452_player_7.jpg: H=48, S=148, V=31
140_part2_sec85_frame1452_player_8.jpg: H=65, S=140, V=31
140_part2_sec85_frame1452_player_9.jpg: H=66, S=112, V=32
140_part2_sec85_frame1464_player_4.jpg: H=62, S=121, V=38
140_part2_sec85_frame1464_player_5.jpg: H=63, S=138, V=35
140_part2_sec85_frame1464_player_12.jpg: H=65, S=155, V=33
140_part2_sec85_frame1476_player_5.jpg: H=68, S=148, V=38
140_part2_sec85_frame1476_player_6.jpg: H=70, S=87, V=44
140_part2_sec85_frame1476_player_7.jpg: H=60, S=121, V=40
140_part2_sec85_frame1476_player_8.jpg: H=50, S=128, V=30
140_part2_sec85_frame1476_player_10.jpg: H=53, S=191, V=36
140_part2_sec85_frame1476_player_12.jpg: H=56, S=134, V=40
140_part2_sec85_frame1488_player_4.jpg: H=75, S=102, V=40
140_part2_sec85_frame1488_player_5.jpg: H=64, S=100, V=41
140_part2_sec85_frame1488_player_11.jpg: H=68, S=134, V=38
140_part2_sec85_frame1488_player_12.jpg: H=52, S=156, V=36
140_part2_sec85_frame1500_player_1.jpg: H=60, S=115, V=42
140_part2_sec85_frame1500_player_7.jpg: H=67, S=156, V=36
140_part2_sec85_frame1500_player_9.jpg: H=81, S=85, V=39
140_part2_sec85_frame1500_player_12.jpg: H=69, S=149, V=36
140_part2_sec85_frame1500_player_13.jpg: H=66, S=110, V=37
140_part2_sec85_frame1512_player_0.jpg: H=71, S=110, V=44
140_part2_sec85_frame1512_player_3.jpg: H=70, S=145, V=37
140_part2_sec85_frame1512_player_6.jpg: H=48, S=150, V=46
140_part2_sec85_frame1512_player_7.jpg: H=67, S=96, V=45
140_part2_sec85_frame1512_player_9.jpg: H=62, S=142, V=36
140_part2_sec85_frame1512_player_10.jpg: H=67, S=137, V=39
140_part2_sec85_frame1524_player_0.jpg: H=88, S=120, V=36
140_part2_sec85_frame1524_player_1.jpg: H=66, S=160, V=43
140_part2_sec85_frame1524_player_3.jpg: H=70, S=116, V=33
140_part2_sec85_frame1524_player_5.jpg: H=65, S=124, V=35
140_part2_sec85_frame1536_player_0.jpg: H=80, S=128, V=42
140_part2_sec85_frame1536_player_5.jpg: H=74, S=106, V=41
140_part2_sec85_frame1536_player_6.jpg: H=60, S=143, V=41
140_part2_sec85_frame1536_player_7.jpg: H=73, S=153, V=40
140_part2_sec85_frame1548_player_1.jpg: H=78, S=114, V=38
140_part2_sec85_frame1548_player_2.jpg: H=77, S=116, V=44
140_part2_sec85_frame1548_player_4.jpg: H=74, S=139, V=44
140_part2_sec85_frame1548_player_6.jpg: H=69, S=139, V=44
140_part2_sec85_frame1560_player_0.jpg: H=77, S=165, V=31
140_part2_sec85_frame1560_player_1.jpg: H=73, S=118, V=41
140_part2_sec85_frame1560_player_2.jpg: H=92, S=128, V=50
140_part2_sec85_frame1560_player_3.jpg: H=77, S=128, V=42
140_part2_sec85_frame1560_player_4.jpg: H=77, S=121, V=40
140_part2_sec85_frame1560_player_8.jpg: H=73, S=132, V=27
140_part2_sec85_frame1572_player_1.jpg: H=81, S=106, V=41
140_part2_sec85_frame1572_player_5.jpg: H=76, S=96, V=40
140_part2_sec85_frame1572_player_6.jpg: H=72, S=109, V=42
140_part2_sec85_frame1584_player_3.jpg: H=80, S=112, V=41
140_part2_sec85_frame1584_player_4.jpg: H=93, S=112, V=50
140_part2_sec85_frame1584_player_6.jpg: H=78, S=102, V=45
140_part2_sec85_frame1584_player_7.jpg: H=75, S=130, V=47
140_part2_sec85_frame1596_player_1.jpg: H=70, S=122, V=46
140_part2_sec85_frame1596_player_2.jpg: H=72, S=136, V=47
140_part2_sec85_frame1596_player_6.jpg: H=69, S=99, V=49
140_part2_sec85_frame1596_player_9.jpg: H=102, S=108, V=52
140_part2_sec85_frame1608_player_1.jpg: H=71, S=102, V=50
140_part2_sec85_frame1608_player_2.jpg: H=93, S=122, V=48
140_part2_sec85_frame1608_player_3.jpg: H=71, S=99, V=54
140_part2_sec85_frame1608_player_4.jpg: H=83, S=104, V=49
140_part2_sec85_frame1608_player_6.jpg: H=65, S=125, V=47
140_part2_sec85_frame1620_player_1.jpg: H=46, S=93, V=41
140_part2_sec85_frame1620_player_2.jpg: H=70, S=116, V=46
140_part2_sec85_frame1620_player_3.jpg: H=84, S=106, V=48
140_part2_sec85_frame1620_player_4.jpg: H=73, S=107, V=43
140_part2_sec85_frame1620_player_5.jpg: H=83, S=88, V=52
140_part2_sec85_frame1620_player_7.jpg: H=80, S=73, V=42
140_part2_sec85_frame1632_player_2.jpg: H=84, S=108, V=45
